-0.3942,8.5238,-4.5649,5,0,1
0.3942,-8.5238,4.5649,-5,0,-1
1.4454,0.9593,-0.4049,1,0,-1
-1.4454,-0.9593,0.4049,-1,0,1
-1.0142,8.231,-4.6785,4,0,1
1.0142,-8.231,4.6785,-4,0,-1
-1.4454,-0.9593,0.4049,-1,0,1
1.4454,0.9593,-0.4049,1,0,-1
-1.09719,0.2374,0.5662,-2,0,-1
1.09719,-0.2374,-0.5662,2,0,1
-3.25499,0.1037,-3.3008,1,0,1
3.25499,-0.1037,3.3008,-1,0,-1
-0.55405,4.4642,-2.2871,1,0,1
0.55405,-4.4642,2.2871,-1,0,-1
0.13984,-3.1819,1.5586,0,0,-1
-0.13984,3.1819,-1.5586,0,0,1
-0.50092,2.6694,-1.0654,0,0,1
0.50092,-2.6694,1.0654,0,0,-1
1.4398,-4.6,4.0236,-3,0,-1
-1.4398,4.6,-4.0236,3,0,1
-1.4398,4.6,-4.0236,3,0,1
1.4398,-4.6,4.0236,-3,0,-1
-1.4398,4.6,-4.0236,3,0,1
1.4398,-4.6,4.0236,-3,0,-1
-0.39822,5.5478,-3.344,1,0,-1
0.39822,-5.5478,3.344,-1,0,1
-1.7842,-2.3811,2.4652,-5,0,-1
1.7842,2.3811,-2.4652,5,0,1
1.7842,2.3811,-2.4652,5,0,1
-1.7842,-2.3811,2.4652,-5,0,-1
-1.7842,-2.3811,2.4652,-5,0,-1
1.7842,2.3811,-2.4652,5,0,1
-2.15302,-2.9146,-0.2206,-6,0,-1
2.15302,2.9146,0.2206,6,0,1
-1.32654,2.8672,-0.3089,2,0,1
1.32654,-2.8672,0.3089,-2,0,-1
-0.72705,-3.4407,-0.2759,-5,0,-1
0.72705,3.4407,0.2759,5,0,1
0.72705,3.4407,0.2759,5,0,1
-0.72705,-3.4407,-0.2759,-5,0,-1
1.10469,-5.2363,2.1907,-2,0,-1
-1.10469,5.2363,-2.1907,2,0,1
-1.10469,5.2363,-2.1907,2,0,1
1.10469,-5.2363,2.1907,-2,0,-1
0.2265,-5.0329,1.3194,1,0,1
-0.2265,5.0329,-1.3194,-1,0,-1
-0.2265,5.0329,-1.3194,-1,0,-1
0.2265,-5.0329,1.3194,1,0,1
-1.26835,-1.3738,-0.9989,4,0,1
1.26835,1.3738,0.9989,-4,0,-1
-1.48572,-1.1919,-1.2365,-3,0,-1
1.48572,1.1919,1.2365,3,0,1
-1.48572,-1.1919,-1.2365,-3,0,-1
1.48572,1.1919,1.2365,3,0,1
1.48572,1.1919,1.2365,3,0,1
-1.48572,-1.1919,-1.2365,-3,0,-1
1.48572,1.1919,1.2365,3,0,1
-1.48572,-1.1919,-1.2365,-3,0,-1
-0.54684,-3.1225,1.7217,-6,0,-1
0.54684,3.1225,-1.7217,6,0,1
0.07377,-5.4481,1.224,2,0,1
-0.07377,5.4481,-1.224,-2,0,-1
-2.38486,7.0253,-5.6459,-2,0,-1
2.38486,-7.0253,5.6459,2,0,1
-2.25859,3.4643,-0.7669,3,0,1
2.25859,-3.4643,0.7669,-3,0,-1
-0.54602,4.3416,-1.862,3,0,1
0.54602,-4.3416,1.862,-3,0,-1
2.25859,-3.4643,0.7669,-3,0,-1
-2.25859,3.4643,-0.7669,3,0,1
-2.31503,-0.9405,-2.2387,-4,0,-1
2.31503,0.9405,2.2387,4,0,1
-1.08889,2.8186,-0.5621,3,0,1
1.08889,-2.8186,0.5621,-3,0,-1
-1.08889,2.8186,-0.5621,3,0,1
1.08889,-2.8186,0.5621,-3,0,-1
-1.19947,-4.5068,1.3747,0,0,1
1.19947,4.5068,-1.3747,0,0,-1
-1.19947,-4.5068,1.3747,0,0,1
1.19947,4.5068,-1.3747,0,0,-1
1.19947,4.5068,-1.3747,0,0,-1
-1.19947,-4.5068,1.3747,0,0,1
-1.19947,-4.5068,1.3747,0,0,1
1.19947,4.5068,-1.3747,0,0,-1
1.19947,4.5068,-1.3747,0,0,-1
-1.19947,-4.5068,1.3747,0,0,1
1.19947,4.5068,-1.3747,0,0,-1
-1.19947,-4.5068,1.3747,0,0,1
3.77084,0.9036,-0.1633,8,0,1
-3.77084,-0.9036,0.1633,-8,0,-1
-3.77084,-0.9036,0.1633,-8,0,-1
3.77084,0.9036,-0.1633,8,0,1
3.77084,0.9036,-0.1633,8,0,1
-3.77084,-0.9036,0.1633,-8,0,-1
-1.50263,4.8661,-2.0813,1,0,1
1.50263,-4.8661,2.0813,-1,0,-1
0.00662,3.5128,0.0701,3,0,1
-0.00662,-3.5128,-0.0701,-3,0,-1
-2.69432,-0.8477,-0.9436,3,0,1
2.69432,0.8477,0.9436,-3,0,-1
-2.69432,-0.8477,-0.9436,3,0,1
2.69432,0.8477,0.9436,-3,0,-1
0.42083,2.2305,0.7986,2,0,1
-0.42083,-2.2305,-0.7986,-2,0,-1
-0.6252,-3.7361,1.2793,2,0,1
0.6252,3.7361,-1.2793,-2,0,-1
0.3073,1.4643,-1.9667,-2,0,-1
-0.3073,-1.4643,1.9667,2,0,1
3.40144,-2.8468,2.2345,2,0,1
-3.40144,2.8468,-2.2345,-2,0,-1
6.47908,-4.666,0.3195,1,0,1
-6.47908,4.666,-0.3195,-1,0,-1
-1.1573,1.5338,-1.2326,1,0,-1
1.1573,-1.5338,1.2326,-1,0,1
-3.84198,0.4015,0.5972,-3,0,-1
3.84198,-0.4015,-0.5972,3,0,1
-5.17793,3.921,-0.3195,-2,0,-1
5.17793,-3.921,0.3195,2,0,1
1.8448,-5.2502,2.6065,-1,0,1
-1.8448,5.2502,-2.6065,1,0,-1
-3.133,4.6249,-2.802,-1,0,-1
3.133,-4.6249,2.802,1,0,1
3.84198,-0.3302,1.9197,1,0,1
-3.84198,0.3302,-1.9197,-1,0,-1
-2.85156,3.7685,-1.3688,-1,0,-1
2.85156,-3.7685,1.3688,1,0,1
-3.59269,1.538,-0.9706,-4,0,-1
3.59269,-1.538,0.9706,4,0,1
-1.2621,3.3878,-1.5483,-1,0,-1
1.2621,-3.3878,1.5483,1,0,1
-1.7018,6.4926,-3.5629,0,0,-1
1.7018,-6.4926,3.5629,0,0,1
-0.1973,1.358,-1.2326,1,0,-1
0.1973,-1.358,1.2326,-1,0,1
3.25531,-2.6177,0.7402,2,0,1
-3.25531,2.6177,-0.7402,-2,0,-1
2.85156,-3.7685,1.3688,1,0,1
-2.85156,3.7685,-1.3688,-1,0,-1
1.4247,-6.0146,3.4887,-1,0,1
-1.4247,6.0146,-3.4887,1,0,-1
3.133,-4.6249,2.802,1,0,1
-3.133,4.6249,-2.802,-1,0,-1
2.1253,-3.3636,2.4274,2,0,1
-2.1253,3.3636,-2.4274,-2,0,-1
1.7018,-6.4926,3.5629,0,0,1
-1.7018,6.4926,-3.5629,0,0,-1
2.96318,-4.3052,3.6656,2,0,1
-2.96318,4.3052,-3.6656,-2,0,-1
-3.25531,2.6177,-0.7402,-2,0,-1
3.25531,-2.6177,0.7402,2,0,1
-3.801,4.3931,-1.9938,-2,0,-1
3.801,-4.3931,1.9938,2,0,1
4.84013,-3.1629,0.3937,1,0,1
-4.84013,3.1629,-0.3937,-1,0,-1
-3.133,4.6249,-2.802,-1,0,-1
3.133,-4.6249,2.802,1,0,1
3.28012,-2.3102,0.2767,-2,0,1
-3.28012,2.3102,-0.2767,2,0,-1
1.9828,1.8434,-0.8025,3,0,1
-1.9828,-1.8434,0.8025,-3,0,-1
-3.53054,1.4857,-0.3863,-1,0,-1
3.53054,-1.4857,0.3863,1,0,1
2.96318,-4.3052,3.6656,2,0,1
-2.96318,4.3052,-3.6656,-2,0,-1
0.7266,-4.1626,1.7252,-1,0,1
-0.7266,4.1626,-1.7252,1,0,-1
3.53054,-1.4857,0.3863,1,0,1
-3.53054,1.4857,-0.3863,-1,0,-1
-3.84198,0.3302,-1.9197,-1,0,-1
3.84198,-0.3302,1.9197,1,0,1
3.25531,-2.6177,0.7402,2,0,1
-3.25531,2.6177,-0.7402,-2,0,-1
-1.9706,6.1609,-4.5479,-1,0,-1
1.9706,-6.1609,4.5479,1,0,1
1.9706,-6.1609,4.5479,1,0,1
-1.9706,6.1609,-4.5479,-1,0,-1
-3.801,4.3931,-1.9938,-2,0,-1
3.801,-4.3931,1.9938,2,0,1
-0.1973,1.358,-1.2326,1,0,-1
0.1973,-1.358,1.2326,-1,0,1
3.93744,-3.3169,1.9197,2,0,1
-3.93744,3.3169,-1.9197,-2,0,-1
0.453,-0.266,0.9554,-1,0,-1
-0.453,0.266,-0.9554,1,0,1
-2.07571,-1.8109,1.9404,-4,0,-1
2.07571,1.8109,-1.9404,4,0,1
-0.9823,3.0706,-1.448,1,0,1
0.9823,-3.0706,1.448,-1,0,-1
-0.4398,8.1908,-4.737,5,0,1
0.4398,-8.1908,4.737,-5,0,-1
-1.72037,-2.7547,1.448,-4,0,-1
1.72037,2.7547,-1.448,4,0,1
0.453,-0.266,0.9554,-1,0,-1
-0.453,0.266,-0.9554,1,0,1
4.97212,0.9766,-3.0478,3,0,1
-4.97212,-0.9766,3.0478,-3,0,-1
-0.6652,0.8216,0.0741,-1,0,-1
0.6652,-0.8216,-0.0741,1,0,1
3.33093,1.9019,-3.0478,3,0,1
-3.33093,-1.9019,3.0478,-3,0,-1
-0.9457,-1.065,0.2532,-4,0,-1
0.9457,1.065,-0.2532,4,0,1
0.791,-1.7323,1.8673,3,0,1
-0.791,1.7323,-1.8673,-3,0,-1
-0.8032,-6.272,3.4831,-5,0,-1
0.8032,6.272,-3.4831,5,0,1
2.6214,0.0355,-0.6868,4,0,1
-2.6214,-0.0355,0.6868,-4,0,-1
-2.03492,-2.6334,0.0,-1,0,1
2.03492,2.6334,0.0,1,0,-1
-2.33595,-2.5093,-0.68739,0,0,1
2.33595,2.5093,0.68739,0,0,-1
3.50691,-0.4621,-1.12645,2,0,-1
-3.50691,0.4621,1.12645,-2,0,1
-3.956,0.1149,1.12645,-1,0,1
3.956,-0.1149,-1.12645,1,0,-1
1.62583,3.805,-0.85483,-1,0,-1
-1.62583,-3.805,0.85483,1,0,1
2.15986,1.6912,-0.50768,0,0,-1
-2.15986,-1.6912,0.50768,0,0,1
-2.22007,-2.4888,0.94091,1,0,1
2.22007,2.4888,-0.94091,-1,0,-1
1.52794,-1.3061,2.32268,-3,0,-1
-1.52794,1.3061,-2.32268,3,0,1
2.49475,0.8118,-1.12645,0,0,-1
-2.49475,-0.8118,1.12645,0,0,1
-4.45332,-0.2139,0.94091,-1,0,1
4.45332,0.2139,-0.94091,1,0,-1
-2.03492,-2.6334,0.0,-1,0,1
2.03492,2.6334,0.0,1,0,-1
2.63698,4.6695,-0.29867,2,0,-1
-2.63698,-4.6695,0.29867,-2,0,1
4.08094,-0.7361,-0.34501,1,0,-1
-4.08094,0.7361,0.34501,-1,0,1
4.98403,2.1949,-1.12645,3,0,-1
-4.98403,-2.1949,1.12645,-3,0,1
4.96753,-3.4487,2.81966,-1,0,-1
-4.96753,3.4487,-2.81966,1,0,1
-1.70374,0.3923,-1.29074,4,0,1
1.70374,-0.3923,1.29074,-4,0,-1
1.67423,-3.5782,2.28828,-1,0,-1
-1.67423,3.5782,-2.28828,1,0,1
-1.63698,-2.5807,0.23607,0,0,1
1.63698,2.5807,-0.23607,0,0,-1
-4.87023,-2.5038,0.4471,-1,0,1
4.87023,2.5038,-0.4471,1,0,-1
3.18788,4.3275,0.78144,3,0,-1
-3.18788,-4.3275,-0.78144,-3,0,1
-2.46496,-3.9507,-0.27376,-1,0,1
2.46496,3.9507,0.27376,1,0,-1
4.96753,-3.4487,2.81966,-1,0,-1
-4.96753,3.4487,-2.81966,1,0,1
2.63698,4.6695,-0.29867,2,0,-1
-2.63698,-4.6695,0.29867,-2,0,1
-4.08094,0.7361,0.34501,-1,0,1
4.08094,-0.7361,-0.34501,1,0,-1
-4.25481,-2.48,-0.78511,-2,0,1
4.25481,2.48,0.78511,2,0,-1
-3.0993,1.7497,-2.48333,0,0,1
3.0993,-1.7497,2.48333,0,0,-1
-1.90998,-3.1117,0.82778,0,0,1
1.90998,3.1117,-0.82778,0,0,-1
-4.25703,0.6297,1.12645,-1,0,1
4.25703,-0.6297,-1.12645,1,0,-1
-1.84768,3.8098,0.4471,1,0,1
1.84768,-3.8098,-0.4471,-1,0,-1
-1.84768,3.8098,0.4471,1,0,1
1.84768,-3.8098,-0.4471,-1,0,-1
2.75077,-2.9051,2.68964,-3,0,-1
-2.75077,2.9051,-2.68964,3,0,1
2.86564,-0.2494,-1.12645,-1,0,-1
-2.86564,0.2494,1.12645,1,0,1
-4.98403,-2.1949,1.12645,-3,0,1
4.98403,2.1949,-1.12645,3,0,-1
1.90998,3.1117,-0.82778,0,0,-1
-1.90998,-3.1117,0.82778,0,0,1
2.46496,3.9507,0.27376,1,0,-1
-2.46496,-3.9507,-0.27376,-1,0,1
-1.10197,6.957,-1.3557,1,0,1
1.10197,-6.957,1.3557,-1,0,-1
4.96753,-3.4487,2.81966,-1,0,-1
-4.96753,3.4487,-2.81966,1,0,1
-3.85369,-1.1269,0.34501,-2,0,1
3.85369,1.1269,-0.34501,2,0,-1
5.29623,2.2261,-1.12645,3,0,-1
-5.29623,-2.2261,1.12645,-3,0,1
-5.03263,5.5774,-3.16585,2,0,1
5.03263,-5.5774,3.16585,-2,0,-1
-2.63698,-4.6695,0.29867,-2,0,1
2.63698,4.6695,-0.29867,2,0,-1
-1.70374,0.3923,-1.29074,4,0,1
1.70374,-0.3923,1.29074,-4,0,-1
-5.29623,-2.2261,1.12645,-3,0,1
5.29623,2.2261,-1.12645,3,0,-1
2.75077,-2.9051,2.68964,-3,0,-1
-2.75077,2.9051,-2.68964,3,0,1
-4.023,3.5992,-2.1718,3,0,1
4.023,-3.5992,2.1718,-3,0,-1
1.19888,-3.2896,-1.12645,0,0,-1
-1.19888,3.2896,1.12645,0,0,1
-5.03263,5.5774,-3.16585,2,0,1
5.03263,-5.5774,3.16585,-2,0,-1
-1.67423,3.5782,-2.28828,1,0,1
1.67423,-3.5782,2.28828,-1,0,-1
-3.789,-0.7779,0.28663,0,0,1
3.789,0.7779,-0.28663,0,0,-1
-1.81307,-5.0168,0.23607,0,0,1
1.81307,5.0168,-0.23607,0,0,-1
-2.38069,0.1044,2.2201,0,0,1
2.38069,-0.1044,-2.2201,0,0,-1
-1.15949,-1.0494,2.0301,-1,0,1
1.15949,1.0494,-2.0301,1,0,-1
2.64369,4.9883,-4.811,3,0,-1
-2.64369,-4.9883,4.811,-3,0,1
1.15949,1.0494,-2.0301,1,0,-1
-1.15949,-1.0494,2.0301,-1,0,1
0.17744,0.6943,-1.2994,0,0,-1
-0.17744,-0.6943,1.2994,0,0,1
-1.83999,-2.4434,3.647,-2,0,1
1.83999,2.4434,-3.647,2,0,-1
1.72535,-2.0995,4.0971,-1,0,1
-1.72535,2.0995,-4.0971,1,0,-1
2.64369,4.9883,-4.811,3,0,-1
-2.64369,-4.9883,4.811,-3,0,1
-0.69319,-5.4131,5.7355,-2,0,1
0.69319,5.4131,-5.7355,2,0,-1
0.17744,0.6943,-1.2994,0,0,-1
-0.17744,-0.6943,1.2994,0,0,1
1.03029,2.4667,-3.7069,2,0,-1
-1.03029,-2.4667,3.7069,-2,0,1
-1.15949,-1.0494,2.0301,-1,0,1
1.15949,1.0494,-2.0301,1,0,-1
-1.03029,-2.4667,3.7069,-2,0,1
1.03029,2.4667,-3.7069,2,0,-1
2.64369,4.9883,-4.811,3,0,-1
-2.64369,-4.9883,4.811,-3,0,1
-1.92999,-5.8667,5.8382,-3,0,1
1.92999,5.8667,-5.8382,3,0,-1
1.83999,2.4434,-3.647,2,0,-1
-1.83999,-2.4434,3.647,-2,0,1
-1.83999,-2.4434,3.647,-2,0,1
1.83999,2.4434,-3.647,2,0,-1
-0.84249,-2.3841,5.6482,-2,0,1
0.84249,2.3841,-5.6482,2,0,-1
2.38069,-0.1044,-2.2201,0,0,-1
-2.38069,0.1044,2.2201,0,0,1
1.26699,0.1927,-3.6852,1,0,-1
-1.26699,-0.1927,3.6852,-1,0,1
0.84249,2.3841,-5.6482,2,0,-1
-0.84249,-2.3841,5.6482,-2,0,1
1.04349,6.2455,-5.8382,3,0,-1
-1.04349,-6.2455,5.8382,-3,0,1
1.72535,-2.0995,4.0971,-1,0,1
-1.72535,2.0995,-4.0971,1,0,-1
-0.84249,-2.3841,5.6482,-2,0,1
0.84249,2.3841,-5.6482,2,0,-1
2.3767,0.0484,1.1094,1,0,1
-2.3767,-0.0484,-1.1094,-1,0,-1
-2.1423,-0.6424,2.5705,-1,0,-1
2.1423,0.6424,-2.5705,1,0,1
-3.68653,4.3634,-1.1094,-1,0,-1
3.68653,-4.3634,1.1094,1,0,1
-3.04175,-1.7382,3.2394,-3,0,-1
3.04175,1.7382,-3.2394,3,0,1
-3.03867,-3.9133,2.9507,-3,0,-1
3.03867,3.9133,-2.9507,3,0,1
2.0597,1.3831,-2.5087,2,0,1
-2.0597,-1.3831,2.5087,-2,0,-1
-1.0135,-2.3311,0.5199,-2,0,-1
1.0135,2.3311,-0.5199,2,0,1
4.79094,3.3417,-4.2641,4,0,1
-4.79094,-3.3417,4.2641,-4,0,-1
3.44847,0.3031,-0.071,2,0,1
-3.44847,-0.3031,0.071,-2,0,-1
1.9522,2.2398,-0.8536,2,0,1
-1.9522,-2.2398,0.8536,-2,0,-1
-4.79094,-3.3417,4.2641,-4,0,-1
4.79094,3.3417,-4.2641,4,0,1
-1.0135,-2.3311,0.5199,-2,0,-1
1.0135,2.3311,-0.5199,2,0,1
-1.2892,3.4342,-1.2994,0,0,-1
1.2892,-3.4342,1.2994,0,0,1
-5.42477,-5.006,5.0504,-3,0,-1
5.42477,5.006,-5.0504,3,0,1
2.7422,-1.0894,-0.1019,1,0,1
-2.7422,1.0894,0.1019,-1,0,-1
3.68653,-4.3634,1.1094,1,0,1
-3.68653,4.3634,-1.1094,-1,0,-1
1.0135,2.3311,-0.5199,2,0,1
-1.0135,-2.3311,0.5199,-2,0,-1
-4.94454,-0.333,0.4417,-2,0,-1
4.94454,0.333,-0.4417,2,0,1
3.68653,-4.3634,1.1094,1,0,1
-3.68653,4.3634,-1.1094,-1,0,-1
4.94454,0.333,-0.4417,2,0,1
-4.94454,-0.333,0.4417,-2,0,-1
-4.79094,-3.3417,4.2641,-4,0,-1
4.79094,3.3417,-4.2641,4,0,1
-3.04175,-1.7382,3.2394,-3,0,-1
3.04175,1.7382,-3.2394,3,0,1
-1.2892,3.4342,-1.2994,0,0,-1
1.2892,-3.4342,1.2994,0,0,1
1.3792,-0.0109,-0.8918,1,0,1
-1.3792,0.0109,0.8918,-1,0,-1
4.94454,0.333,-0.4417,2,0,1
-4.94454,-0.333,0.4417,-2,0,-1
-3.40622,1.5975,-1.2994,0,0,-1
3.40622,-1.5975,1.2994,0,0,1
-2.23154,1.1762,-3.58793,-2,0,1
2.23154,-1.1762,3.58793,2,0,-1
-3.15909,-0.5252,-1.99493,-3,0,1
3.15909,0.5252,1.99493,3,0,-1
2.31606,0.2166,3.34923,2,0,-1
-2.31606,-0.2166,-3.34923,-2,0,1
-3.15909,-0.5252,-1.99493,-3,0,1
3.15909,0.5252,1.99493,3,0,-1
-2.2615,-2.4114,-2.47693,-3,0,1
2.2615,2.4114,2.47693,3,0,-1
4.01132,3.9749,0.46723,6,0,-1
-4.01132,-3.9749,-0.46723,-6,0,1
-2.31606,-0.2166,-3.34923,-2,0,1
2.31606,0.2166,3.34923,2,0,-1
2.98621,2.5371,1.30993,3,0,-1
-2.98621,-2.5371,-1.30993,-3,0,1
2.23154,-1.1762,3.58793,2,0,-1
-2.23154,1.1762,-3.58793,-2,0,1
2.31606,0.2166,3.34923,2,0,-1
-2.31606,-0.2166,-3.34923,-2,0,1
-2.23154,1.1762,-3.58793,-2,0,1
2.23154,-1.1762,3.58793,2,0,-1
-2.23154,1.1762,-3.58793,-2,0,1
2.23154,-1.1762,3.58793,2,0,-1
2.98621,2.5371,1.30993,3,0,-1
-2.98621,-2.5371,-1.30993,-3,0,1
-4.01132,-3.9749,-0.46723,-6,0,1
4.01132,3.9749,0.46723,6,0,-1
-3.37228,-0.6236,-3.48453,-4,0,1
3.37228,0.6236,3.48453,4,0,-1
3.15909,0.5252,1.99493,3,0,-1
-3.15909,-0.5252,-1.99493,-3,0,1
-3.15909,-0.5252,-1.99493,-3,0,1
3.15909,0.5252,1.99493,3,0,-1
2.10438,-0.9185,1.5826,1,0,-1
-2.10438,0.9185,-1.5826,-1,0,1
-1.64171,1.4669,-1.7224,-1,0,1
1.64171,-1.4669,1.7224,1,0,-1
1.69627,-3.6617,2.5947,0,0,-1
-1.69627,3.6617,-2.5947,0,0,1
2.75249,-3.2547,2.73,2,0,-1
-2.75249,3.2547,-2.73,-2,0,1
2.75249,-3.2547,2.73,2,0,-1
-2.75249,3.2547,-2.73,-2,0,1
-3.39153,-0.0966,0.2873,-4,0,1
3.39153,0.0966,-0.2873,4,0,-1
-2.36642,1.3412,-0.5554,-1,0,1
2.36642,-1.3412,0.5554,1,0,-1
-3.39153,-0.0966,0.2873,-4,0,1
3.39153,0.0966,-0.2873,4,0,-1
-3.39153,-0.0966,0.2873,-4,0,1
3.39153,0.0966,-0.2873,4,0,-1
2.10438,-0.9185,1.5826,1,0,-1
-2.10438,0.9185,-1.5826,-1,0,1
2.14111,-1.8152,1.30993,2,0,-1
-2.14111,1.8152,-1.30993,-2,0,1
3.16622,-0.3774,0.46723,5,0,-1
-3.16622,0.3774,-0.46723,-5,0,1
2.14111,-1.8152,1.30993,2,0,-1
-2.14111,1.8152,-1.30993,-2,0,1
3.16622,-0.3774,0.46723,5,0,-1
-3.16622,0.3774,-0.46723,-5,0,1
1.4164,-1.9409,2.47693,2,0,-1
-1.4164,1.9409,-2.47693,-2,0,1
-1.47096,4.1357,-3.34923,-1,0,1
1.47096,-4.1357,3.34923,1,0,-1
-1.47096,4.1357,-3.34923,-1,0,1
1.47096,-4.1357,3.34923,1,0,-1
-2.68518,-4.7319,-0.4377,-4,0,1
2.68518,4.7319,0.4377,4,0,-1
2.85806,2.72,1.1227,4,0,-1
-2.85806,-2.72,-1.1227,-4,0,1
-2.42314,-5.1546,-1.4649,-4,0,1
2.42314,5.1546,1.4649,4,0,-1
2.01503,2.4114,2.477,3,0,-1
-2.01503,-2.4114,-2.477,-3,0,1
3.07125,2.8184,2.6123,5,0,-1
-3.07125,-2.8184,-2.6123,-5,0,1
-3.07125,-2.8184,-2.6123,-5,0,1
3.07125,2.8184,2.6123,5,0,-1
1.93051,1.0186,2.7157,3,0,-1
-1.93051,-1.0186,-2.7157,-3,0,1
2.42314,5.1546,1.4649,4,0,-1
-2.42314,-5.1546,-1.4649,-4,0,1
2.01503,2.4114,2.477,3,0,-1
-2.01503,-2.4114,-2.477,-3,0,1
1.22967,4.419,-1.0289,3,-1,-1
-1.22967,-4.419,1.0289,-3,1,1
0.33208,6.3052,-0.5469,3,-1,-1
-0.33208,-6.3052,0.5469,-3,1,1
-0.30212,-2.7176,-0.5641,-2,1,1
0.30212,2.7176,0.5641,2,-1,-1
-2.0819,-7.8687,2.5566,-6,1,1
2.0819,7.8687,-2.5566,6,-1,-1
-2.0819,-7.8687,2.5566,-6,1,1
2.0819,7.8687,-2.5566,6,-1,-1
0.38664,4.1104,0.3254,2,-1,-1
-0.38664,-4.1104,-0.3254,-2,1,1
-0.33208,-6.3052,0.5469,-3,1,1
0.33208,6.3052,-0.5469,3,-1,-1
2.22169,6.0286,-1.6117,3,0,1
-2.22169,-6.0286,1.6117,-3,0,-1
1.6474,3.5157,-3.2194,4,0,-1
